agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q Goal Reward,7,28,29.0,0.008264462809917356,14421.0,121.0
Q Goal Reward,7,29,30.0,0.023809523809523808,14463.0,42.0
Q Goal Reward,7,30,31.0,0.015384615384615385,14528.0,65.0
Q Goal Reward,7,31,32.0,0.04,14553.0,25.0
Q Goal Reward,7,32,33.0,0.02,14603.0,50.0
Q Goal Reward,7,33,34.0,0.04,14628.0,25.0
Q Goal Reward,7,34,35.0,0.03571428571428571,14656.0,28.0
Q Goal Reward,7,35,36.0,0.04,14681.0,25.0
Q Goal Reward,7,36,37.0,0.041666666666666664,14705.0,24.0
Q Goal Reward,7,37,38.0,0.05,14725.0,20.0
Q Goal Reward,7,38,39.0,0.045454545454545456,14747.0,22.0
Q Goal Reward,7,39,40.0,0.041666666666666664,14771.0,24.0
Q Goal Reward,7,40,41.0,0.045454545454545456,14793.0,22.0
Q Goal Reward,7,41,42.0,0.041666666666666664,14817.0,24.0
Q Goal Reward,7,42,43.0,0.041666666666666664,14841.0,24.0
Q Goal Reward,7,43,44.0,0.05,14861.0,20.0
Q Goal Reward,7,44,45.0,0.047619047619047616,14882.0,21.0
Q Goal Reward,7,45,46.0,0.05,14902.0,20.0
Q Goal Reward,7,46,47.0,0.045454545454545456,14924.0,22.0
Q Goal Reward,7,47,48.0,0.05,14944.0,20.0
Q Goal Reward,7,48,49.0,0.038461538461538464,14970.0,26.0
Q Goal Reward,7,49,50.0,0.04,14995.0,25.0
Q Goal Reward,7,50,51.0,0.045454545454545456,15017.0,22.0
Q Goal Reward,7,51,52.0,0.045454545454545456,15039.0,22.0
Q Goal Reward,7,52,53.0,0.045454545454545456,15061.0,22.0
Q Goal Reward,7,53,54.0,0.045454545454545456,15083.0,22.0
Q Goal Reward,7,54,55.0,0.012987012987012988,15160.0,77.0
Q Goal Reward,7,55,56.0,0.05,15180.0,20.0
Q Goal Reward,7,56,57.0,0.05,15200.0,20.0
Q Goal Reward,7,57,58.0,0.041666666666666664,15224.0,24.0
Q Goal Reward,7,58,59.0,0.037037037037037035,15251.0,27.0
Q Goal Reward,7,59,60.0,0.05,15271.0,20.0
Q Goal Reward,7,60,61.0,0.02,15321.0,50.0
Q Goal Reward,7,61,62.0,0.04,15346.0,25.0
Q Goal Reward,7,62,63.0,0.045454545454545456,15368.0,22.0
Q Goal Reward,7,63,64.0,0.041666666666666664,15392.0,24.0
Q Goal Reward,7,64,65.0,0.05,15412.0,20.0
Q Goal Reward,7,65,66.0,0.04,15437.0,25.0
Q Goal Reward,7,66,67.0,0.041666666666666664,15461.0,24.0
Q Goal Reward,7,67,68.0,0.043478260869565216,15484.0,23.0
Q Goal Reward,7,68,69.0,0.05,15504.0,20.0
Q Goal Reward,7,69,70.0,0.038461538461538464,15530.0,26.0
Q Goal Reward,7,70,71.0,0.047619047619047616,15551.0,21.0
Q Goal Reward,7,71,72.0,0.05,15571.0,20.0
Q Goal Reward,7,72,73.0,0.05,15591.0,20.0
Q Goal Reward,7,73,74.0,0.05,15611.0,20.0
Q Goal Reward,7,74,75.0,0.04,15636.0,25.0
Q Goal Reward,7,75,76.0,0.045454545454545456,15658.0,22.0
Q Goal Reward,7,76,77.0,0.05,15678.0,20.0
Q Goal Reward,7,77,78.0,0.05,15698.0,20.0
Q Goal Reward,7,78,79.0,0.045454545454545456,15720.0,22.0
Q Goal Reward,7,79,80.0,0.05,15740.0,20.0
Q Goal Reward,7,80,81.0,0.038461538461538464,15766.0,26.0
Q Goal Reward,7,81,82.0,0.043478260869565216,15789.0,23.0
Q Goal Reward,7,82,83.0,0.05,15809.0,20.0
Q Goal Reward,7,83,84.0,0.045454545454545456,15831.0,22.0
Q Goal Reward,7,84,85.0,0.04,15856.0,25.0
Q Goal Reward,7,85,86.0,0.041666666666666664,15880.0,24.0
Q Goal Reward,7,86,87.0,0.045454545454545456,15902.0,22.0
Q Goal Reward,7,87,88.0,0.047619047619047616,15923.0,21.0
Q Goal Reward,7,88,89.0,0.05,15943.0,20.0
Q Goal Reward,7,89,90.0,0.045454545454545456,15965.0,22.0
Q Goal Reward,7,90,91.0,0.045454545454545456,15987.0,22.0
Q Goal Reward,7,91,92.0,0.045454545454545456,16009.0,22.0
Q Goal Reward,7,92,93.0,0.045454545454545456,16031.0,22.0
Q Goal Reward,7,93,94.0,0.045454545454545456,16053.0,22.0
Q Goal Reward,7,94,95.0,0.045454545454545456,16075.0,22.0
Q Goal Reward,7,95,96.0,0.045454545454545456,16097.0,22.0
Q Goal Reward,7,96,97.0,0.045454545454545456,16119.0,22.0
Q Goal Reward,7,97,98.0,0.05,16139.0,20.0
Q Goal Reward,7,98,99.0,0.05,16159.0,20.0
Q Goal Reward,7,99,100.0,0.05,16179.0,20.0
Q Goal Reward,8,0,1.0,0.0011890606420927466,841.0,841.0
Q Goal Reward,8,1,2.0,0.0017985611510791368,1397.0,556.0
Q Goal Reward,8,2,3.0,0.01639344262295082,1458.0,61.0
Q Goal Reward,8,3,4.0,0.0015128593040847202,2119.0,661.0
Q Goal Reward,8,4,5.0,0.0017889087656529517,2678.0,559.0
Q Goal Reward,8,5,6.0,0.003289473684210526,2982.0,304.0
Q Goal Reward,8,6,7.0,0.0017035775127768314,3569.0,587.0
Q Goal Reward,8,7,8.0,0.01098901098901099,3660.0,91.0
Q Goal Reward,8,8,9.0,0.004310344827586207,3892.0,232.0
Q Goal Reward,8,9,10.0,0.0010515247108307045,4843.0,951.0
Q Goal Reward,8,10,11.0,0.003134796238244514,5162.0,319.0
Q Goal Reward,8,11,12.0,7.267441860465116E-4,6538.0,1376.0
Q Goal Reward,8,12,13.0,0.005319148936170213,6726.0,188.0
Q Goal Reward,8,13,14.0,0.001394700139470014,7443.0,717.0
Q Goal Reward,8,14,15.0,0.005813953488372093,7615.0,172.0
Q Goal Reward,8,15,16.0,0.003676470588235294,7887.0,272.0
Q Goal Reward,8,16,17.0,0.03125,7919.0,32.0
Q Goal Reward,8,17,18.0,0.011494252873563218,8006.0,87.0
Q Goal Reward,8,18,19.0,0.001366120218579235,8738.0,732.0
Q Goal Reward,8,19,20.0,0.009900990099009901,8839.0,101.0
Q Goal Reward,8,20,21.0,0.0022935779816513763,9275.0,436.0
Q Goal Reward,8,21,22.0,0.006622516556291391,9426.0,151.0
Q Goal Reward,8,22,23.0,0.011363636363636364,9514.0,88.0
Q Goal Reward,8,23,24.0,0.002336448598130841,9942.0,428.0
Q Goal Reward,8,24,25.0,0.0055248618784530384,10123.0,181.0
Q Goal Reward,8,25,26.0,0.015625,10187.0,64.0
Q Goal Reward,8,26,27.0,0.018867924528301886,10240.0,53.0
Q Goal Reward,8,27,28.0,0.02702702702702703,10277.0,37.0
Q Goal Reward,8,28,29.0,0.0196078431372549,10328.0,51.0
Q Goal Reward,8,29,30.0,0.043478260869565216,10351.0,23.0
Q Goal Reward,8,30,31.0,0.016129032258064516,10413.0,62.0
Q Goal Reward,8,31,32.0,0.04,10438.0,25.0
Q Goal Reward,8,32,33.0,0.03225806451612903,10469.0,31.0
Q Goal Reward,8,33,34.0,0.029411764705882353,10503.0,34.0
Q Goal Reward,8,34,35.0,0.015384615384615385,10568.0,65.0
Q Goal Reward,8,35,36.0,0.038461538461538464,10594.0,26.0
Q Goal Reward,8,36,37.0,0.03225806451612903,10625.0,31.0
Q Goal Reward,8,37,38.0,0.029411764705882353,10659.0,34.0
Q Goal Reward,8,38,39.0,0.043478260869565216,10682.0,23.0
Q Goal Reward,8,39,40.0,0.03225806451612903,10713.0,31.0
Q Goal Reward,8,40,41.0,0.041666666666666664,10737.0,24.0
Q Goal Reward,8,41,42.0,0.045454545454545456,10759.0,22.0
Q Goal Reward,8,42,43.0,0.045454545454545456,10781.0,22.0
Q Goal Reward,8,43,44.0,0.041666666666666664,10805.0,24.0
Q Goal Reward,8,44,45.0,0.045454545454545456,10827.0,22.0
Q Goal Reward,8,45,46.0,0.043478260869565216,10850.0,23.0
Q Goal Reward,8,46,47.0,0.043478260869565216,10873.0,23.0
Q Goal Reward,8,47,48.0,0.03571428571428571,10901.0,28.0
Q Goal Reward,8,48,49.0,0.043478260869565216,10924.0,23.0
Q Goal Reward,8,49,50.0,0.041666666666666664,10948.0,24.0
Q Goal Reward,8,50,51.0,0.041666666666666664,10972.0,24.0
Q Goal Reward,8,51,52.0,0.03333333333333333,11002.0,30.0
Q Goal Reward,8,52,53.0,0.029411764705882353,11036.0,34.0
Q Goal Reward,8,53,54.0,0.045454545454545456,11058.0,22.0
Q Goal Reward,8,54,55.0,0.04,11083.0,25.0
Q Goal Reward,8,55,56.0,0.041666666666666664,11107.0,24.0
Q Goal Reward,8,56,57.0,0.041666666666666664,11131.0,24.0
Q Goal Reward,8,57,58.0,0.037037037037037035,11158.0,27.0
Q Goal Reward,8,58,59.0,0.038461538461538464,11184.0,26.0
Q Goal Reward,8,59,60.0,0.038461538461538464,11210.0,26.0
Q Goal Reward,8,60,61.0,0.037037037037037035,11237.0,27.0
Q Goal Reward,8,61,62.0,0.041666666666666664,11261.0,24.0
Q Goal Reward,8,62,63.0,0.04,11286.0,25.0
Q Goal Reward,8,63,64.0,0.045454545454545456,11308.0,22.0
Q Goal Reward,8,64,65.0,0.03571428571428571,11336.0,28.0
Q Goal Reward,8,65,66.0,0.038461538461538464,11362.0,26.0
Q Goal Reward,8,66,67.0,0.041666666666666664,11386.0,24.0
Q Goal Reward,8,67,68.0,0.045454545454545456,11408.0,22.0
Q Goal Reward,8,68,69.0,0.045454545454545456,11430.0,22.0
Q Goal Reward,8,69,70.0,0.041666666666666664,11454.0,24.0
Q Goal Reward,8,70,71.0,0.03571428571428571,11482.0,28.0
Q Goal Reward,8,71,72.0,0.043478260869565216,11505.0,23.0
Q Goal Reward,8,72,73.0,0.03333333333333333,11535.0,30.0
Q Goal Reward,8,73,74.0,0.038461538461538464,11561.0,26.0
Q Goal Reward,8,74,75.0,0.038461538461538464,11587.0,26.0
Q Goal Reward,8,75,76.0,0.030303030303030304,11620.0,33.0
Q Goal Reward,8,76,77.0,0.041666666666666664,11644.0,24.0
Q Goal Reward,8,77,78.0,0.038461538461538464,11670.0,26.0
Q Goal Reward,8,78,79.0,0.038461538461538464,11696.0,26.0
Q Goal Reward,8,79,80.0,0.038461538461538464,11722.0,26.0
Q Goal Reward,8,80,81.0,0.05,11742.0,20.0
Q Goal Reward,8,81,82.0,0.04,11767.0,25.0
Q Goal Reward,8,82,83.0,0.05,11787.0,20.0
Q Goal Reward,8,83,84.0,0.05,11807.0,20.0
Q Goal Reward,8,84,85.0,0.05,11827.0,20.0
Q Goal Reward,8,85,86.0,0.047619047619047616,11848.0,21.0
Q Goal Reward,8,86,87.0,0.05,11868.0,20.0
Q Goal Reward,8,87,88.0,0.04,11893.0,25.0
Q Goal Reward,8,88,89.0,0.045454545454545456,11915.0,22.0
Q Goal Reward,8,89,90.0,0.043478260869565216,11938.0,23.0
Q Goal Reward,8,90,91.0,0.041666666666666664,11962.0,24.0
Q Goal Reward,8,91,92.0,0.03571428571428571,11990.0,28.0
Q Goal Reward,8,92,93.0,0.043478260869565216,12013.0,23.0
Q Goal Reward,8,93,94.0,0.043478260869565216,12036.0,23.0
Q Goal Reward,8,94,95.0,0.04,12061.0,25.0
Q Goal Reward,8,95,96.0,0.04,12086.0,25.0
Q Goal Reward,8,96,97.0,0.047619047619047616,12107.0,21.0
Q Goal Reward,8,97,98.0,0.038461538461538464,12133.0,26.0
Q Goal Reward,8,98,99.0,0.045454545454545456,12155.0,22.0
Q Goal Reward,8,99,100.0,0.038461538461538464,12181.0,26.0
Q Goal Reward,9,0,1.0,6.675567423230974E-4,1498.0,1498.0
Q Goal Reward,9,1,2.0,0.004366812227074236,1727.0,229.0
Q Goal Reward,9,2,3.0,0.0019342359767891683,2244.0,517.0
Q Goal Reward,9,3,4.0,0.0022522522522522522,2688.0,444.0
Q Goal Reward,9,4,5.0,5.485463521667581E-4,4511.0,1823.0
Q Goal Reward,9,5,6.0,0.0024813895781637717,4914.0,403.0
Q Goal Reward,9,6,7.0,0.004524886877828055,5135.0,221.0
Q Goal Reward,9,7,8.0,0.004629629629629629,5351.0,216.0
Q Goal Reward,9,8,9.0,0.0022727272727272726,5791.0,440.0
Q Goal Reward,9,9,10.0,0.003257328990228013,6098.0,307.0
Q Goal Reward,9,10,11.0,0.0014727540500736377,6777.0,679.0
Q Goal Reward,9,11,12.0,0.0012970168612191958,7548.0,771.0
Q Goal Reward,9,12,13.0,0.00267379679144385,7922.0,374.0
Q Goal Reward,9,13,14.0,0.0025252525252525255,8318.0,396.0
Q Goal Reward,9,14,15.0,0.006896551724137931,8463.0,145.0
Q Goal Reward,9,15,16.0,0.00980392156862745,8565.0,102.0
Q Goal Reward,9,16,17.0,0.004484304932735426,8788.0,223.0
Q Goal Reward,9,17,18.0,0.00819672131147541,8910.0,122.0
Q Goal Reward,9,18,19.0,0.011363636363636364,8998.0,88.0
Q Goal Reward,9,19,20.0,0.011627906976744186,9084.0,86.0
Q Goal Reward,9,20,21.0,0.01639344262295082,9145.0,61.0
Q Goal Reward,9,21,22.0,0.00819672131147541,9267.0,122.0
Q Goal Reward,9,22,23.0,0.00980392156862745,9369.0,102.0
Q Goal Reward,9,23,24.0,0.04,9394.0,25.0
Q Goal Reward,9,24,25.0,0.01694915254237288,9453.0,59.0
Q Goal Reward,9,25,26.0,0.023809523809523808,9495.0,42.0
Q Goal Reward,9,26,27.0,0.05,9515.0,20.0
Q Goal Reward,9,27,28.0,0.012195121951219513,9597.0,82.0
Q Goal Reward,9,28,29.0,0.047619047619047616,9618.0,21.0
Q Goal Reward,9,29,30.0,0.045454545454545456,9640.0,22.0
Q Goal Reward,9,30,31.0,0.05,9660.0,20.0
Q Goal Reward,9,31,32.0,0.045454545454545456,9682.0,22.0
Q Goal Reward,9,32,33.0,0.037037037037037035,9709.0,27.0
Q Goal Reward,9,33,34.0,0.041666666666666664,9733.0,24.0
Q Goal Reward,9,34,35.0,0.037037037037037035,9760.0,27.0
Q Goal Reward,9,35,36.0,0.047619047619047616,9781.0,21.0
Q Goal Reward,9,36,37.0,0.045454545454545456,9803.0,22.0
Q Goal Reward,9,37,38.0,0.038461538461538464,9829.0,26.0
Q Goal Reward,9,38,39.0,0.038461538461538464,9855.0,26.0
Q Goal Reward,9,39,40.0,0.05,9875.0,20.0
Q Goal Reward,9,40,41.0,0.045454545454545456,9897.0,22.0
Q Goal Reward,9,41,42.0,0.045454545454545456,9919.0,22.0
Q Goal Reward,9,42,43.0,0.030303030303030304,9952.0,33.0
Q Goal Reward,9,43,44.0,0.041666666666666664,9976.0,24.0
Q Goal Reward,9,44,45.0,0.029411764705882353,10010.0,34.0
Q Goal Reward,9,45,46.0,0.05,10030.0,20.0
Q Goal Reward,9,46,47.0,0.05,10050.0,20.0
Q Goal Reward,9,47,48.0,0.043478260869565216,10073.0,23.0
Q Goal Reward,9,48,49.0,0.045454545454545456,10095.0,22.0
Q Goal Reward,9,49,50.0,0.037037037037037035,10122.0,27.0
Q Goal Reward,9,50,51.0,0.038461538461538464,10148.0,26.0
Q Goal Reward,9,51,52.0,0.041666666666666664,10172.0,24.0
Q Goal Reward,9,52,53.0,0.047619047619047616,10193.0,21.0
Q Goal Reward,9,53,54.0,0.041666666666666664,10217.0,24.0
Q Goal Reward,9,54,55.0,0.041666666666666664,10241.0,24.0
Q Goal Reward,9,55,56.0,0.041666666666666664,10265.0,24.0
Q Goal Reward,9,56,57.0,0.043478260869565216,10288.0,23.0
Q Goal Reward,9,57,58.0,0.043478260869565216,10311.0,23.0
Q Goal Reward,9,58,59.0,0.05,10331.0,20.0
Q Goal Reward,9,59,60.0,0.038461538461538464,10357.0,26.0
Q Goal Reward,9,60,61.0,0.05,10377.0,20.0
Q Goal Reward,9,61,62.0,0.038461538461538464,10403.0,26.0
Q Goal Reward,9,62,63.0,0.045454545454545456,10425.0,22.0
Q Goal Reward,9,63,64.0,0.045454545454545456,10447.0,22.0
Q Goal Reward,9,64,65.0,0.038461538461538464,10473.0,26.0
Q Goal Reward,9,65,66.0,0.045454545454545456,10495.0,22.0
Q Goal Reward,9,66,67.0,0.05,10515.0,20.0
Q Goal Reward,9,67,68.0,0.05,10535.0,20.0
Q Goal Reward,9,68,69.0,0.043478260869565216,10558.0,23.0
Q Goal Reward,9,69,70.0,0.05,10578.0,20.0
Q Goal Reward,9,70,71.0,0.029411764705882353,10612.0,34.0
Q Goal Reward,9,71,72.0,0.041666666666666664,10636.0,24.0
Q Goal Reward,9,72,73.0,0.038461538461538464,10662.0,26.0
Q Goal Reward,9,73,74.0,0.041666666666666664,10686.0,24.0
Q Goal Reward,9,74,75.0,0.05,10706.0,20.0
Q Goal Reward,9,75,76.0,0.047619047619047616,10727.0,21.0
Q Goal Reward,9,76,77.0,0.03571428571428571,10755.0,28.0
Q Goal Reward,9,77,78.0,0.038461538461538464,10781.0,26.0
Q Goal Reward,9,78,79.0,0.05,10801.0,20.0
Q Goal Reward,9,79,80.0,0.05,10821.0,20.0
Q Goal Reward,9,80,81.0,0.041666666666666664,10845.0,24.0
Q Goal Reward,9,81,82.0,0.047619047619047616,10866.0,21.0
Q Goal Reward,9,82,83.0,0.038461538461538464,10892.0,26.0
Q Goal Reward,9,83,84.0,0.045454545454545456,10914.0,22.0
Q Goal Reward,9,84,85.0,0.045454545454545456,10936.0,22.0
Q Goal Reward,9,85,86.0,0.029411764705882353,10970.0,34.0
Q Goal Reward,9,86,87.0,0.041666666666666664,10994.0,24.0
Q Goal Reward,9,87,88.0,0.045454545454545456,11016.0,22.0
Q Goal Reward,9,88,89.0,0.024390243902439025,11057.0,41.0
Q Goal Reward,9,89,90.0,0.05,11077.0,20.0
Q Goal Reward,9,90,91.0,0.05,11097.0,20.0
Q Goal Reward,9,91,92.0,0.047619047619047616,11118.0,21.0
Q Goal Reward,9,92,93.0,0.047619047619047616,11139.0,21.0
Q Goal Reward,9,93,94.0,0.04,11164.0,25.0
Q Goal Reward,9,94,95.0,0.05,11184.0,20.0
Q Goal Reward,9,95,96.0,0.045454545454545456,11206.0,22.0
Q Goal Reward,9,96,97.0,0.038461538461538464,11232.0,26.0
Q Goal Reward,9,97,98.0,0.043478260869565216,11255.0,23.0
Q Goal Reward,9,98,99.0,0.03125,11287.0,32.0
Q Goal Reward,9,99,100.0,0.043478260869565216,11310.0,23.0
